Date,Code,Description,Type,Issuer,Listing Date,Maturity Date,Interest,Interest Type,Interest Freq,Originated Amt,Current Amt,Total Scripless,Sector,Local IS,Local CP,Local PF,Local IB,Local ID,Local MF,Local SC,Local FD,Local OT,Total_local,Foreign IS,Foreign CP,Foreign PF,Foreign IB,Foreign ID,Foreign MF,Foreign SC,Foreign FD,Foreign OT,Total_foreign
8/31/2023,SIISSP01BCN2,SUKUK IJARAH BERKELANJUTAN I SPINDO TAHAP II TAHUN 2022 SERI B,SUKUK,"STEEL PIPE INDUSTRY OF INDONESIA Tbk, PT",7/28/2022,7/27/2025,9.5,FIXED,3 MONTHS,50000000000,50000000000,50000000000,METAL AND ALLIED PRODUCTS,0,0,0,50000000000,0,0,0,0,0,50000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIISSP02ACN1,SUKUK IJARAH BERKELANJUTAN II SPINDO TAHAP I TAHUN 2023 SERI A,SUKUK,"STEEL PIPE INDUSTRY OF INDONESIA Tbk, PT",4/5/2023,4/11/2024,7.75,FIXED,3 MONTHS,3000000000,3000000000,3000000000,METAL AND ALLIED PRODUCTS,0,0,0,0,0,3000000000,0,0,0,3000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIISSP02BCN1,SUKUK IJARAH BERKELANJUTAN II SPINDO TAHAP I TAHUN 2023 SERI B,SUKUK,"STEEL PIPE INDUSTRY OF INDONESIA Tbk, PT",4/5/2023,4/4/2026,9.5,FIXED,3 MONTHS,1.411E+11,1.411E+11,1.411E+11,METAL AND ALLIED PRODUCTS,0,25000000000,0,1.15E+11,1100000000,0,0,0,0,1.411E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIISSP02CCN1,SUKUK IJARAH BERKELANJUTAN II SPINDO TAHAP I TAHUN 2023 SERI C,SUKUK,"STEEL PIPE INDUSTRY OF INDONESIA Tbk, PT",4/5/2023,4/4/2028,10,FIXED,3 MONTHS,10900000000,10900000000,10900000000,METAL AND ALLIED PRODUCTS,0,10460000000,0,0,440000000,0,0,0,0,10900000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIISSP02CN2,SUKUK IJARAH BERKELANJUTAN II SPINDO TAHAP II TAHUN 2023,SUKUK,"STEEL PIPE INDUSTRY OF INDONESIA Tbk, PT",8/9/2023,8/15/2024,7,FIXED,3 MONTHS,59650000000,59650000000,59650000000,METAL AND ALLIED PRODUCTS,0,26550000000,0,0,100000000,33000000000,0,0,0,59650000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIJPTS01B,SUKUK IJARAH JANGKA MENENGAH PT JASAMARGA PANDAAN TOL TAHUN 2019 SERI B,SUKUK,"JASAMARGA PANDAAN TOL, PT",8/31/2023,7/17/2024,9,Fixed,3 MONTHS,6.85E+11,6.85E+11,6.85E+11,"TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.",0,0,7000000000,1.7E+11,0,5.08E+11,0,0,0,6.85E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIKAII01ACN1,SUKUK IJARAH BERKELANJUTAN I KERETA API INDONESIA TAHAP I TAHUN 2022 SERI A,SUKUK,PT KERETA API INDONESIA (PERSERO),8/8/2022,8/5/2027,7.1,FIXED,3 MONTHS,1.1735E+11,1.1735E+11,1.1735E+11,TRANSPORTATION,35000000000,0,5000000000,60000000000,500000000,16850000000,0,0,0,1.1735E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIKAII01BCN1,SUKUK IJARAH BERKELANJUTAN I KERETA API INDONESIA TAHAP I TAHUN 2022 SERI B,SUKUK,PT KERETA API INDONESIA (PERSERO),8/8/2022,8/5/2029,8,FIXED,3 MONTHS,3.8265E+11,3.8265E+11,3.8265E+11,TRANSPORTATION,95000000000,5000000000,1.04E+11,60000000000,2650000000,0,0,25000000000,91000000000,3.8265E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIMORA01ACN3,SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP III TAHUN 2020 SERI A,SUKUK,"MORA TELEMATIKA INDONESIA Tbk, PT",10/8/2020,10/7/2023,10.5,FIXED,3 MONTHS,3.33365E+11,3.33365E+11,3.33365E+11,TELECOMUNICATION,40000000000,0,0,0,3365000000,2.9E+11,0,0,0,3.33365E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIMORA01ACN4,SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP IV TAHUN 2021 SERI A,SUKUK,"MORA TELEMATIKA INDONESIA Tbk, PT",5/5/2021,5/4/2024,10.25,FIXED,3 MONTHS,4.691E+11,4.691E+11,4.691E+11,TELECOMUNICATION,0,40000000000,15000000000,0,3805000000,4.10295E+11,0,0,0,4.691E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIMORA01BCN1,SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP I TAHUN 2019 SERI B,SUKUK,"MORA TELEMATIKA INDONESIA Tbk, PT",7/10/2019,7/9/2024,10.5,FIXED,3 MONTHS,6.53E+11,6.53E+11,6.53E+11,TELECOMUNICATION,27500000000,5000000000,14000000000,0,0,6.065E+11,0,0,0,6.53E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIMORA01BCN2,SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP II TAHUN 2020 SERI B,SUKUK,"MORA TELEMATIKA INDONESIA Tbk, PT",8/12/2020,8/11/2025,11.25,FIXED,3 MONTHS,86000000000,86000000000,86000000000,TELECOMUNICATION,0,0,0,25000000000,1000000000,60000000000,0,0,0,86000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIMORA01BCN3,SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP III TAHUN 2020 SERI B,SUKUK,"MORA TELEMATIKA INDONESIA Tbk, PT",10/8/2020,10/7/2025,11.25,FIXED,3 MONTHS,56150000000,56150000000,56150000000,TELECOMUNICATION,13500000000,5000000000,2000000000,0,1150000000,34500000000,0,0,0,56150000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIMORA01BCN4,SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP IV TAHUN 2021 SERI B,SUKUK,"MORA TELEMATIKA INDONESIA Tbk, PT",5/5/2021,5/4/2026,11,FIXED,3 MONTHS,30900000000,30900000000,30900000000,TELECOMUNICATION,17000000000,0,0,0,8900000000,5000000000,0,0,0,30900000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIMORA02ACN1,SUKUK IJARAH BERKELANJUTAN II MORATELINDO TAHAP I TAHUN 2023 SERI A,SUKUK,"MORA TELEMATIKA INDONESIA Tbk, PT",7/14/2023,7/13/2026,10,FIXED,3 MONTHS,4.626E+11,4.626E+11,4.626E+11,TELECOMUNICATION,31000000000,5000000000,35000000000,55000000000,4600000000,2.56E+11,70000000000,6000000000,0,4.626E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIMORA02BCN1,SUKUK IJARAH BERKELANJUTAN II MORATELINDO TAHAP I TAHUN 2023 SERI B,SUKUK,"MORA TELEMATIKA INDONESIA Tbk, PT",7/14/2023,7/13/2028,11,FIXED,3 MONTHS,25950000000,25950000000,25950000000,TELECOMUNICATION,0,0,17000000000,0,8450000000,0,0,0,0,25450000000,0,0,0,0,500000000,0,0,0,0,500000000
8/31/2023,SIPLTM01B,SUKUK IJARAH I POLYTAMA PROPINDO TAHUN 2020 SERI B,SUKUK,"POLYTAMA PROPINDO, PT",9/10/2020,9/9/2023,11,FIXED,3 MONTHS,5550000000,5550000000,5550000000,OTHER - BASIC INDUSTRY AND CHEMICALS,0,0,0,0,550000000,5000000000,0,0,0,5550000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPLTM02A,SUKUK IJARAH II POLYTAMA PROPINDO TAHUN 2021 SERI A,SUKUK,"POLYTAMA PROPINDO, PT",9/9/2021,9/8/2024,6.5,FIXED,3 MONTHS,1.04E+11,1.04E+11,1.04E+11,OTHER - BASIC INDUSTRY AND CHEMICALS,0,0,0,0,1000000000,1.03E+11,0,0,0,1.04E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPLTM02B,SUKUK IJARAH II POLYTAMA PROPINDO TAHUN 2021 SERI B,SUKUK,"POLYTAMA PROPINDO, PT",9/9/2021,9/8/2026,7.25,FIXED,3 MONTHS,56000000000,56000000000,56000000000,OTHER - BASIC INDUSTRY AND CHEMICALS,56000000000,0,0,0,0,0,0,0,0,56000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPLTM03A,SUKUK IJARAH JANGKA MENENGAH I POLYTAMA PROPINDO TAHUN 2022 SERI A,SUKUK,"POLYTAMA PROPINDO, PT",8/31/2023,3/4/2025,7,FIXED,3 MONTHS,1.1025E+11,1.1025E+11,1.1025E+11,OTHER - BASIC INDUSTRY AND CHEMICALS,0,0,0,1.1025E+11,0,0,0,0,0,1.1025E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPLTM03B,SUKUK IJARAH JANGKA MENENGAH I POLYTAMA PROPINDO TAHUN 2022 SERI B,SUKUK,"POLYTAMA PROPINDO, PT",8/31/2023,3/4/2027,7.5,FIXED,3 MONTHS,1.1025E+11,1.1025E+11,1.1025E+11,OTHER - BASIC INDUSTRY AND CHEMICALS,0,0,0,1.1025E+11,0,0,0,0,0,1.1025E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN01BCN2,SUKUK IJARAH BKLJT I PLN TAHAP II TH 2013 SERI B,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",12/11/2013,12/10/2023,9.6,FIXED,3 MONTHS,1.08E+11,1.08E+11,1.08E+11,ENERGY,19000000000,0,31000000000,5000000000,0,48000000000,0,5000000000,0,1.08E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN02BCN1,SUKUK IJARAH BKLJT II PLN THP I TAHUN 2017 SERI B,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",7/12/2017,7/11/2027,8.5,FIXED,3 MONTHS,2.14E+11,2.14E+11,2.14E+11,ENERGY,60000000000,0,24000000000,0,0,71000000000,0,10000000000,49000000000,2.14E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN02BCN2,SUKUK IJARAH BKLJT II PLN THP II TAHUN 2017 SERI B,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",11/6/2017,11/3/2027,8.2,FIXED,3 MONTHS,1.21E+11,1.21E+11,1.21E+11,ENERGY,27000000000,0,30000000000,50000000000,2000000000,7000000000,0,5000000000,0,1.21E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN02BCN3,SUKUK IJARAH BKLJ II PLN THP III TAHUN 2018 SERI B,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/23/2018,2/22/2028,7.25,FIXED,3 MONTHS,88000000000,88000000000,88000000000,ENERGY,1200000000,0,70000000000,0,0,16800000000,0,0,0,88000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN02CCN2,SUKUK IJARAH BKLJT II PLN THP II TAHUN 2017 SERI C,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",11/6/2017,11/3/2032,8.7,FIXED,3 MONTHS,4.9E+11,4.9E+11,4.9E+11,ENERGY,74500000000,0,2.84E+11,0,5000000000,85500000000,0,10000000000,31000000000,4.9E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN02CCN3,SUKUK IJARAH BKLJ II PLN THP III TAHUN 2018 SERI C,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/23/2018,2/22/2033,8.2,FIXED,3 MONTHS,57500000000,57500000000,57500000000,ENERGY,21500000000,0,21000000000,0,0,0,0,15000000000,0,57500000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN02DCN3,SUKUK IJARAH BKLJ II PLN THP III TAHUN 2018 SERI D,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/23/2018,2/22/2038,8.75,FIXED,3 MONTHS,4.49E+11,4.49E+11,4.49E+11,ENERGY,56000000000,0,2.94E+11,0,1000000000,98000000000,0,0,0,4.49E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03ACN2,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP II TAHUN 2018 SERI A,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",10/11/2018,10/10/2023,8.65,FIXED,3 MONTHS,1.14E+11,1.14E+11,1.14E+11,ENERGY,22000000000,0,40000000000,50000000000,2000000000,0,0,0,0,1.14E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03ACN4,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP IV TAHUN 2019 SERI A,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",8/2/2019,8/1/2024,8,FIXED,3 MONTHS,2.74E+11,2.74E+11,2.74E+11,ENERGY,0,0,23000000000,0,0,1000000000,0,0,2.5E+11,2.74E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03ACN5,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP V TAHUN 2019 SERI A,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",10/2/2019,10/1/2024,7.9,FIXED,3 MONTHS,6500000000,6500000000,6500000000,ENERGY,5000000000,0,0,0,0,1500000000,0,0,0,6500000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03ACN6,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP VI TAHUN 2020 SERI A,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/19/2020,2/18/2027,7.7,FIXED,3 MONTHS,40500000000,40500000000,40500000000,ENERGY,1000000000,0,37000000000,0,500000000,0,0,2000000000,0,40500000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03BCN1,SUKUK IJARAH BKLJ III PLN THP I TAHUN 2018 SERI B,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",7/11/2018,7/10/2025,8.35,FIXED,3 MONTHS,1.5E+11,1.5E+11,1.5E+11,ENERGY,0,0,0,0,0,0,0,0,1.5E+11,1.5E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03BCN2,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP II TAHUN 2018 SERI B,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",10/11/2018,10/10/2025,9,FIXED,3 MONTHS,45000000000,45000000000,45000000000,ENERGY,33000000000,0,11000000000,0,0,1000000000,0,0,0,45000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03BCN3,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP III TAHUN 2019 SERI B,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/20/2019,2/19/2024,9.1,FIXED,3 MONTHS,2.63E+11,2.63E+11,2.63E+11,ENERGY,15500000000,0,4000000000,32500000000,0,62000000000,0,5000000000,1.44E+11,2.63E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03BCN4,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP IV TAHUN 2019 SERI B,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",8/2/2019,8/1/2026,8.5,FIXED,3 MONTHS,3.68E+11,3.68E+11,3.68E+11,ENERGY,9000000000,0,1.03E+11,0,2000000000,4000000000,0,0,2.5E+11,3.68E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03BCN5,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP V TAHUN 2019 SERI B,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",10/2/2019,10/1/2026,8.4,FIXED,3 MONTHS,10000000000,10000000000,10000000000,ENERGY,2500000000,0,5000000000,0,0,500000000,0,2000000000,0,10000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03BCN6,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP VI TAHUN 2020 SERI B,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/19/2020,2/18/2030,8,FIXED,3 MONTHS,3500000000,3500000000,3500000000,ENERGY,0,0,0,3000000000,500000000,0,0,0,0,3500000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03CCN1,SUKUK IJARAH BKLJ III PLN THP I TAHUN 2018 SERI C,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",7/11/2018,7/10/2028,8.4,FIXED,3 MONTHS,2.58E+11,2.58E+11,2.58E+11,ENERGY,0,0,8000000000,1E+11,0,0,0,0,1.5E+11,2.58E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03CCN2,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP II TAHUN 2018 SERI C,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",10/11/2018,10/10/2028,9.1,FIXED,3 MONTHS,15000000000,15000000000,15000000000,ENERGY,0,0,15000000000,0,0,0,0,0,0,15000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03CCN3,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP III TAHUN 2019 SERI C,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/20/2019,2/19/2026,9.35,FIXED,3 MONTHS,2.04E+11,2.04E+11,2.04E+11,ENERGY,5000000000,0,7000000000,3000000000,0,5000000000,0,40000000000,1.44E+11,2.04E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03CCN4,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP IV TAHUN 2019 SERI C,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",8/2/2019,8/1/2029,8.7,FIXED,3 MONTHS,20000000000,20000000000,20000000000,ENERGY,2000000000,0,18000000000,0,0,0,0,0,0,20000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03CCN5,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP V TAHUN 2019 SERI C,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",10/2/2019,10/1/2029,8.6,FIXED,3 MONTHS,92000000000,92000000000,92000000000,ENERGY,1000000000,0,77000000000,9000000000,1000000000,4000000000,0,0,0,92000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03CCN6,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP VI TAHUN 2020 SERI C,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/19/2020,2/18/2035,8.7,FIXED,3 MONTHS,9000000000,9000000000,9000000000,ENERGY,3000000000,0,6000000000,0,0,0,0,0,0,9000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03DCN1,SUKUK IJARAH BKLJ III PLN THP I TAHUN 2018 SERI D,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",7/11/2018,7/10/2033,8.9,FIXED,3 MONTHS,1.05E+11,1.05E+11,1.05E+11,ENERGY,75000000000,0,20000000000,0,0,0,0,10000000000,0,1.05E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03DCN2,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP II TAHUN 2018 SERI D,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",10/11/2018,10/10/2038,9.65,FIXED,3 MONTHS,50000000000,50000000000,50000000000,ENERGY,26000000000,0,23000000000,0,0,1000000000,0,0,0,50000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03DCN3,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP III TAHUN 2019 SERI D,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/20/2019,2/19/2029,9.6,FIXED,3 MONTHS,45000000000,45000000000,45000000000,ENERGY,0,10000000000,10000000000,0,0,25000000000,0,0,0,45000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03DCN4,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP IV TAHUN 2019 SERI D,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",8/2/2019,8/1/2034,9.5,FIXED,3 MONTHS,49000000000,49000000000,49000000000,ENERGY,4500000000,0,35000000000,0,9500000000,0,0,0,0,49000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03DCN5,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP V TAHUN 2019 SERI D,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",10/2/2019,10/1/2034,9.4,FIXED,3 MONTHS,1.35E+11,1.35E+11,1.35E+11,ENERGY,70000000000,0,65000000000,0,0,0,0,0,0,1.35E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03DCN6,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP VI TAHUN 2020 SERI D,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/19/2020,2/18/2040,9.05,FIXED,3 MONTHS,62500000000,62500000000,62500000000,ENERGY,4000000000,0,44000000000,0,0,4500000000,0,10000000000,0,62500000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03ECN1,SUKUK IJARAH BKLJ III PLN THP I TAHUN 2018 SERI E,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",7/11/2018,7/10/2038,9,FIXED,3 MONTHS,1.1E+11,1.1E+11,1.1E+11,ENERGY,8000000000,0,87000000000,0,500000000,0,3000000000,10000000000,1500000000,1.1E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03ECN3,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP III TAHUN 2019 SERI E,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/20/2019,2/19/2034,9.8,FIXED,3 MONTHS,60000000000,60000000000,60000000000,ENERGY,0,0,60000000000,0,0,0,0,0,0,60000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03ECN4,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP IV TAHUN 2019 SERI E,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",8/2/2019,8/1/2039,9.975,FIXED,3 MONTHS,5.39E+11,5.39E+11,5.39E+11,ENERGY,1.2E+11,0,2.68E+11,0,1000000000,1.5E+11,0,0,0,5.39E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03ECN5,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP V TAHUN 2019 SERI E,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",10/2/2019,10/1/2039,9.9,FIXED,3 MONTHS,5.54E+11,5.54E+11,5.54E+11,ENERGY,1.855E+11,0,3.495E+11,0,0,19000000000,0,0,0,5.54E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN03FCN3,SUKUK IJARAH BERKELANJUTAN III PLN TAHAP III TAHUN 2019 SERI F,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2/20/2019,2/19/2039,9.95,FIXED,3 MONTHS,28000000000,28000000000,28000000000,ENERGY,1000000000,0,27000000000,0,0,0,0,0,0,28000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN04ACN1,SUKUK IJARAH BERKELANJUTAN IV PLN TAHAP I TAHUN 2020 SERI A,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",9/9/2020,9/8/2025,6.7,FIXED,3 MONTHS,39000000000,39000000000,39000000000,ENERGY,12000000000,0,25000000000,0,0,2000000000,0,0,0,39000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN04BCN1,SUKUK IJARAH BERKELANJUTAN IV PLN TAHAP I TAHUN 2020 SERI B,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",9/9/2020,9/8/2027,7.25,FIXED,3 MONTHS,35000000000,35000000000,35000000000,ENERGY,5000000000,0,0,30000000000,0,0,0,0,0,35000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN04CCN1,SUKUK IJARAH BERKELANJUTAN IV PLN TAHAP I TAHUN 2020 SERI C,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",9/9/2020,9/8/2030,7.9,FIXED,3 MONTHS,2E+11,2E+11,2E+11,ENERGY,0,0,5000000000,10000000000,15000000000,0,0,0,1.7E+11,2E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN04DCN1,SUKUK IJARAH BERKELANJUTAN IV PLN TAHAP I TAHUN 2020 SERI D,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",9/9/2020,9/8/2035,8.65,FIXED,3 MONTHS,56000000000,56000000000,56000000000,ENERGY,0,0,56000000000,0,0,0,0,0,0,56000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPPLN04ECN1,SUKUK IJARAH BERKELANJUTAN IV PLN TAHAP I TAHUN 2020 SERI E,SUKUK,"PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",9/9/2020,9/8/2040,8.86,FIXED,3 MONTHS,46500000000,46500000000,46500000000,ENERGY,0,0,46500000000,0,0,0,0,0,0,46500000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPTPN02A,SUKUK IJARAH II TAHUN 2019 PT PERKEBUNAN NUSANTARA III (PERSERO) SERI A,SUKUK,"PERKEBUNAN NUSANTARA III (PERSERO), PT",8/31/2023,8/21/2025,11.2,FIXED,3 MONTHS,10000000000,10000000000,10000000000,PLANTATION,0,0,0,0,0,10000000000,0,0,0,10000000000,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPTPN02C,SUKUK IJARAH II TAHUN 2019 PT PERKEBUNAN NUSANTARA III (PERSERO) SERI C,SUKUK,"PERKEBUNAN NUSANTARA III (PERSERO), PT",8/31/2023,8/22/2025,11.2,FIXED,3 MONTHS,1.5E+11,1.5E+11,1.5E+11,PLANTATION,0,0,0,0,0,1.5E+11,0,0,0,1.5E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPTPN02E,SUKUK IJARAH II TAHUN 2019 PT PERKEBUNAN NUSANTARA III (PERSERO) SERI E,SUKUK,"PERKEBUNAN NUSANTARA III (PERSERO), PT",8/31/2023,8/23/2025,11.2,FIXED,3 MONTHS,2E+11,2E+11,2E+11,PLANTATION,0,0,0,0,0,2E+11,0,0,0,2E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SIPTPN02F,SUKUK IJARAH II TAHUN 2019 PT PERKEBUNAN NUSANTARA III (PERSERO) SERI F,SUKUK,"PERKEBUNAN NUSANTARA III (PERSERO), PT",8/31/2023,9/3/2024,11.6,Fixed,3 MONTHS,1.05E+11,1.05E+11,1.05E+11,PLANTATION,0,0,0,0,0,1.05E+11,0,0,0,1.05E+11,0,0,0,0,0,0,0,0,0,0
8/31/2023,SISGRO01ACN2,SUKUK IJARAH BERKELANJUTAN I SAMPOERNA AGRO TAHAP II TAHUN 2021 SERI A,SUKUK,"PT. SAMPOERNA AGRO, Tbk",3/18/2021,3/17/2024,9.45,FIXED,3 MONTHS,2.36635E+11,2.36635E+11,2.36635E+11,PLANTATION,0,1000000000,0,1.3E+11,635000000,1.05E+11,0,0,0,2.36635E+11,0,0,0,0,0,0,0,0,0,0
